category,subcategory,name,current_price,raw_price,currency,discount,likes_count,is_new,brand,codCountry,variation_0_color,variation_1_color,id,model,total_prices
men,Boxers & Slips de bain,Tampon en éponge coupe 3D du pénis,8.95,9.8,USD,9,584,False,,"ID,MY,PH,SG,TH,VN",Black,White,1533766,SKUC96316,5226.799999999999
men,T-Shirts,T-shirts en coton brodé Little Cloud,19.99,33.94,USD,41,1669,False,,"ID,MY,PH,SG,TH,VN",White,Green,1651332,SKUE55823,33363.31
men,Shirts,Chemise patchwork à rayures fleuries et colorées,17.99,33.94,USD,47,1521,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",vert,Jaune,1677960,SKUF08087,27362.789999999997
men,T-Shirts,99% coton Fun Cartoon Monster Print T-shirts,18.89,28.28,USD,33,2230,False,,"ID,MY,PH,SG,TH,VN",White,Black,1655420,SKUE69967,42124.700000000004
men,Shirts,Chemise 100% coton à double poche,19.99,37.72,USD,47,775,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",Orange Red,White,1689342,SKUF15002,15492.249999999998
men,Shirts,Classic Chemise rayée à manches courtes,17.99,33.99,USD,47,5393,False,INCERUN,"ID,MY,PH,SG,TH,VN",Black,Khaki,1685846,SKUF17732,97020.06999999999
men,Shirts,Chemises à fleurs ethniques pour hommes,21.99,37.71,USD,42,4879,False,,"ID,MY,PH,SG,TH,VN",Black,,1543563,SKUD08738,107289.20999999999
men,Shorts de bain,Short de bain décontracté à rayures avec doublure,17.91,30.16,USD,41,1723,False,,"ID,MY,PH,SG,TH,VN",Striped,Blue,1652091,SKUE75063,30858.93
men,Henley Shirts,Chemise Henley Imprimée Plantes Tropicales 65% Coton,22.04,33.94,USD,35,3670,False,,"ID,MY,PH,SG,TH,VN",#01,,1514816,SKUC58832,80886.8
men,Shirts,Chemises à rayures color block,18.99,33.94,USD,44,2914,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",Green,Red,1644845,SKUE44731,55336.85999999999
men,Pantalons,Pantalon bouffant ample en coton,29.39,55.3,USD,47,5844,False,,"ID,MY,PH,SG,TH,VN",Noir,café,1349067,SKUA34045,171755.16
men,Shirts,Chemise à patchwork de rayures de couleur 100% coton,17.99,33.94,USD,47,1425,False,,"ID,MY,PH,SG,TH,VN",Yellow,Blue,1677933,SKUF08163,25635.749999999996
men,Shirts,Chemises en velours côtelé uni couleur unie pour hommes,28.59,41.49,USD,31,4817,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",Gray,Brown,1580224,SKUD63857,137718.03
men,Pantalons,Sarouel style ethnique en velours côtelé,30.99,49.99,USD,38,1461,False,,"ID,MY,PH,SG,TH,VN",Khaki,Army Green,1530058,SKUC44704,45276.39
men,Shirts,Chemises amples à col montant rayé pour hommes,30.79,51.99,USD,41,5087,False,,"ID,MY,PH,SG,TH,VN",Noir,Bleu clair,1458275,SKUB62308,156628.72999999998
men,T-Shirts,T-shirts imprimés graphiques Sun & Planet,13.99,28.99,USD,52,932,False,,"ID,MY,PH,SG,TH,VN",vert,Noir,1687412,SKUF27320,13038.68
men,Shirts,Chemise à manches courtes imprimée fleurs,20.99,37.72,USD,44,2799,False,,"ID,MY,PH,SG,TH,VN",Black,White,1525737,SKUC69808,58751.009999999995
men,Shirts,Chemise décontractée de couleur assortie asymétrique,17.99,33.94,USD,47,1404,False,,"ID,MY,PH,SG,TH,VN",Black,Green,1689293,SKUF34797,25257.96
men,Shirts,Chemise respirante en lin et coton Colorful,24.14,42.99,USD,44,3091,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",Green,Khaki,1649887,SKUE45633,74616.74
men,Cardigans,Cardigans irréguliers de couleur unie pour hommes,21.99,37.71,USD,42,3679,False,INCERUN,"ID,MY,PH,SG,TH,VN",Black,Navy,1584023,SKUD02249,80901.20999999999
men,T-Shirts,T-shirt Eclipse 100% coton Moon,9.99,29.99,USD,67,2117,False,,"ID,MY,PH,SG,TH,VN",Black,White,1672664,SKUE80389,21148.83
men,Shirts,Chemises Patchwork Stripe Contrast Color,21.99,36.15,USD,39,4779,False,INCERUN,"ID,MY,PH,SG,TH,VN",Black,White,1655112,SKUE56151,105090.20999999999
men,Henley Shirts,Chemise à col boutonné en coton et lin,19.99,42.99,USD,54,1526,False,,"ID,MY,PH,SG,TH,VN",Cyan,Beige,1463235,SKUB67004,30504.739999999998
men,Shirts,Chemise à ourlet incurvé à rayures et imprimé coco,17.99,33.94,USD,47,1275,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",Rose,Bleu clair,1677981,SKUF08220,22937.249999999996
men,Pantalons,Sarouel en coton à boucle latérale avec bande latérale,34.64,62.24,USD,44,2105,False,,"ID,MY,PH,SG,TH,VN",White,Gray,1556483,SKUD28962,72917.2
men,T-Shirts,T-shirt 100% coton imprimé Surf Avocat,14.99,28.28,USD,47,149,False,,"ID,MY,PH,SG,TH,VN",Black,Khaki,1687662,SKUF32076,2233.51
men,Shorts de bain,Short de plage imprimé Birds Fish Bones,17.99,33.99,USD,47,83,False,,"ID,MY,PH,SG,TH,VN",Bleu,Marine,1694665,SKUF40645,1493.1699999999998
men,Slips,Culotte confortable en coton,13.7,24.61,USD,44,183,False,,"ID,MY,PH,SG,TH,VN",Black,White,1588008,SKUD75701,2507.1
men,Shorts,Homme Shorts De Plage Été Avec Multi-poches Couleur Unie Pantalons De Cargaison Décontracté En Coton,45.14,68.99,USD,35,735,False,,"ID,MY,PH,SG,TH,VN",kaki,armée verte,1157870,SKU643057,33177.9
men,Suits,Deux Pièces Robe De Mariage D'affaires Blazer Costume & Pantalon,109.99,187.99,USD,42,555,False,,"ID,MY,PH,SG,TH,VN",# 01,# 02,1177802,SKU718535,61044.45
men,Shirts,Colorful Chemise imprimée à rayures,19.99,37.72,USD,47,473,False,,"ID,MY,PH,SG,TH,VN",Yellow,Red,1683640,SKUF26083,9455.269999999999
men,Shirts,Chemises de couleur unie en velours côtelé,19.99,39.99,USD,50,44,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",Pink,,1712044,SKUF74806,879.56
men,T-Shirts,T-shirt imprimé banane,14.99,28.99,USD,48,222,False,,"ID,MY,PH,SG,TH,VN",Bleu foncé,Bleu clair,1678605,SKUF23369,3327.78
men,Shirts,Chemise 100% coton couleur unie avec boucle cachée,19.99,37.72,USD,47,194,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",Green,Blue,1679111,SKUE88176,3878.0599999999995
men,Pantalons,Pantalon droit en coton avec cordon de serrage,19.99,39.99,USD,50,32,False,,"ID,MY,PH,SG,TH,VN",vert,Bleu,1705906,SKUF40402,639.68
men,Henley Shirts,T-shirt décontracté à manches longues en coton respirant,27.99,44.99,USD,38,313,False,TWO-SIDED,"ID,MY,PH,SG,TH,VN",Gris clair,Bleu foncé,1433202,SKUB24840,8760.869999999999
men,Suits,Costumes trois pièces pour hommes,191.39,332.99,USD,43,459,False,,"ID,MY,PH,SG,TH,VN",Noir,Marine,1249896,SKU859863,87848.01
men,Henley Shirts,Chemise Henley 100% coton de couleur unie,17.99,33.94,USD,47,80,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",White,Orange,1691812,SKUF14932,1439.1999999999998
men,Henley Shirts,Chemises Henley amples à manches retroussées en lin,27.49,37.99,USD,28,228,False,INCERUN,"ID,MY,PH,SG,TH,VN",Grey,Blue,1635283,SKUC21061,6267.719999999999
men,Vestes,Leathers Suède Manteaux à capuche épaissis,98.69,173.99,USD,43,120,False,,"ID,MY,PH,SG,TH,VN",Green,Black,1625848,SKUE06320,11842.8
men,Pyjama,Ensembles de pyjamas d'impression d'ananas,27.99,52.81,USD,47,312,False,,"ID,MY,PH,SG,TH,VN",Black,,1675679,SKUF13701,8732.88
men,Shirts,Chemise imprimée unie couleur bonbon,17.99,33.94,USD,47,282,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",Green,Pink,1676845,SKUF10626,5073.179999999999
men,Pantalons,Hommes Pantalons Légers Lâches De Yoga Confortables Pour Sports Matin,24.14,37.72,USD,36,9421,False,,,Gris foncé,Gris,1029010,SKU328975,227422.94
men,Shirts,Chemise imprimée graffiti dessin animé 3D,24.14,39.99,USD,40,237,False,,"ID,MY,PH,SG,TH,VN",Navy Blue,,1667377,SKUE56085,5721.18
men,Shirts,Chemise décontractée à rayures rouges et bleues,19.99,37.72,USD,47,684,False,,"ID,MY,PH,SG,TH,VN",Red,,1645817,SKUE39042,13673.159999999998
men,Vestes,Slip Hommes Couleur Unie Double Poches Vestes Chaudes,29.69,42.73,USD,31,391,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",Coffee,Army Green,1566432,SKUD31942,11608.79
men,Shirts,Chemises respirantes en patchwork de couleurs contrastées,25.29,37.71,USD,33,817,False,,"ID,MY,PH,SG,TH,VN",Blue,,1666999,SKUE94655,20661.93
men,Hoodies,Sweat à capuche zippé sport pour homme,35.19,51.99,USD,32,120,False,,"ID,MY,PH,SG,TH,VN",Black,Light Grey,1617384,SKUD81417,4222.799999999999
men,Boxers & Slips de bain,Maillot de bain rétro à imprimé fleur noir à séchage rapide,15.99,33.42,USD,52,246,False,,"ID,MY,PH,SG,TH,VN",Noir,Bleu,1444229,SKUB55235,3933.54
men,Pyjama,Rayure en deux pièces Soft Coordonnés,24.99,52.81,USD,53,359,False,,"ID,MY,PH,SG,TH,VN",Striped,,1674845,SKUF03985,8971.41
men,Shirts,Chemise patchwork de style ethnique,17.99,33.99,USD,47,269,False,,"ID,MY,PH,SG,TH,VN",Noir,,1677667,SKUE86751,4839.3099999999995
men,Vestes,Vestes unicolores en velours côtelé pour hommes,43.99,61.99,USD,29,567,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",Dark Blue,Army Green,1564603,SKUD42222,24942.33
men,Shirts,Chemises patchwork en velours côtelé,23.99,47.99,USD,50,63,True,ChArmkpR,"ID,MY,PH,SG,TH,VN",Green,Yellow,1714992,SKUF78164,1511.37
men,Shirts,Colorful Chemise à imprimé papillon,19.99,37.72,USD,47,276,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",White,,1676793,SKUF10634,5517.24
men,Shirts,Chemises décontractées multicolores à imprimé chat,19.99,39.99,USD,50,61,False,,"ID,MY,PH,SG,TH,VN",Blue,,1708560,SKUF66886,1219.3899999999999
men,Tanks,Débardeur respirant multicolore simple,17.99,33.99,USD,47,132,False,,"ID,MY,PH,SG,TH,VN",blanc,Beige,1680473,SKUE57967,2374.68
men,Hoodies,Sweat à capuche homme style rétro,35.69,54.99,USD,35,531,False,TWO-SIDED,"ID,MY,PH,SG,TH,VN",Orange,Orange Red,1558320,SKUD34835,18951.39
men,Shirts,Chemise à capuche plaine ethnique vintage en coton,35.99,60.99,USD,41,3360,False,,"ID,MY,PH,SG,TH,VN",Yellow,Gray,1537093,SKUD07927,120926.40000000001
men,T-Shirts,T-shirts 100% coton à motif d'avion,9.99,29.99,USD,67,167,False,,"ID,MY,PH,SG,TH,VN",Black,Grey,1685065,SKUF19306,1668.33
men,T-Shirts,T-shirts à rayures verticales,14.99,29.99,USD,50,100,False,,"ID,MY,PH,SG,TH,VN",Jaune,Rose,1700369,SKUF28128,1499.0
men,Shirts,Chemise imprimée Fun Graffiti Halloween,19.99,37.72,USD,47,25,True,,"ID,MY,PH,SG,TH,VN",Black,,1715383,SKUF74523,499.74999999999994
men,Gilets,Veston Coton Avec Multi-poches Pour Sport Pêche Photographique Extérieur,48.39,70.99,USD,32,744,False,,"ID,MY,PH,SG,TH,VN",armée verte,kaki,1126333,SKU576768,36002.16
men,Shirts,Colorful Chemises à rayures,19.99,39.99,USD,50,55,False,,"ID,MY,PH,SG,TH,VN",rouge,,1705350,SKUF33705,1099.4499999999998
men,Boxers,Boxer Sexy Décontracté en Maille avec Trou et Pochette Séparée,10.99,22.9,USD,52,1211,False,,"ID,MY,PH,SG,TH,VN",blanc,Noir,1166947,SKU692370,13308.89
men,T-Shirts,T-shirt graphique imprimé en coton,27.29,43.99,USD,38,361,False,,"ID,MY,PH,SG,TH,VN",White,Yellow,1656378,SKUE52992,9851.69
men,Shirts,Chemise en coton à rayures verticales respirantes,18.89,29.99,USD,37,390,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",Green,Pink,1657475,SKUE54785,7367.1
men,Pyjama,Pyjama rayé en fausse soie,25.99,49.03,USD,47,114,False,,"ID,MY,PH,SG,TH,VN",vert,,1688642,SKUF22259,2962.8599999999997
men,Shorts,Short 100% coton avec cordon de serrage,19.99,37.99,USD,47,121,False,,"ID,MY,PH,SG,TH,VN",Bleu,vert,1679652,SKUE64426,2418.79
men,Suits,Colorful Stripe Two Pieces,25.99,51.99,USD,50,26,False,,"ID,MY,PH,SG,TH,VN",Green,,1701807,SKUF56593,675.74
men,T-Shirts,T-shirts décontractés à imprimé slogan,25.29,37.71,USD,33,173,False,,"ID,MY,PH,SG,TH,VN",White,Black,1657336,SKUE62029,4375.17
men,Shorts,Short ample 100% coton à patchwork,17.99,33.99,USD,47,109,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",Noir,rouge,1689003,SKUE64384,1960.9099999999999
men,Pantalons,Pantalon droit en lin et coton,26.24,38.85,USD,33,197,False,INCERUN,"ID,MY,PH,SG,TH,VN",Grey,Navy,1631560,SKUD97677,5169.28
men,Shirts,Chemises à manches courtes imprimées tropicales,23.09,33.94,USD,32,786,False,,"ID,MY,PH,SG,TH,VN",Yellow,,1646781,SKUE37470,18148.74
men,Jumpsuits,"Combinaison à poche poitrine pour hommes, couleur unie",34.09,49.99,USD,32,775,False,INCERUN,"ID,MY,PH,SG,TH,VN",Black,Khaki,1551597,SKUC52146,26419.750000000004
men,Shirts,Chemises de couleur unie respirantes en coton,19.99,39.98,USD,50,84,False,,"ID,MY,PH,SG,TH,VN",White,Grey,1704049,SKUF39119,1679.1599999999999
men,Shirts,Chemises décontractées en velours côtelé design,19.99,39.99,USD,50,56,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",Orange,,1712280,SKUF75117,1119.4399999999998
men,T-Shirts,T-shirt imprimé en coton,11.99,22.62,USD,47,201,False,,"ID,MY,PH,SG,TH,VN",White,Grey,1685205,SKUE98308,2409.9900000000002
men,Sweaters,Chandail à col haut de couleur unie pour hommes,28.59,49.99,USD,43,986,False,,"ID,MY,PH,SG,TH,VN",White,Black,1574968,SKUD46349,28189.74
men,Shirts,Chemises à motif floral élégantes pour hommes,27.49,38.99,USD,30,606,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",Yellow,Navy,1533682,SKUC88489,16658.94
men,Suits,Ensembles de lumières à imprimé banane,27.99,65.98,USD,58,31,False,,"ID,MY,PH,SG,TH,VN",Green,,1704796,SKUF42182,867.6899999999999
men,Shirts,Chemises à manches longues de couleur unie,17.99,35.99,USD,50,46,False,,"ID,MY,PH,SG,TH,VN",blanc,Noir,1704053,SKUF04387,827.54
men,Débardeurs,Débardeurs imprimés astronaute étoilé,14.99,28.28,USD,47,57,False,,,Black,,1670827,SKUE70415,854.4300000000001
men,Suits,Costumes imprimés de dessin animé drôle de l'espace,32.99,65.99,USD,50,52,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",Bleu foncé,,1696431,SKUF25796,1715.48
men,Shirts,Chemise à manches 3/4 en lin et coton uni ,28.34,42.99,USD,34,417,False,INCERUN,"ID,MY,PH,SG,TH,VN",Navy,White,1417874,SKUA12500,11817.78
men,Shirts,Chemises à fleurs sexy couleur unie pure,27.49,37.99,USD,28,48,False,INCERUN,"ID,MY,PH,SG,TH,VN",Black,White,1634277,SKUD03508,1319.52
men,Boxers & Slips de bain,Slip de bain sexy rembourré,22.39,32.99,USD,32,3,False,,"ID,MY,PH,SG,TH,VN",Blue,,1634336,SKUE43172,67.17
men,Shorts de bain,Pantalon de plage décontracté à imprimé requin et fleuri,15.99,30.89,USD,48,2,False,,"ID,MY,PH,SG,TH,VN",Black,Blue,1713099,SKUF40683,31.98
men,Shirts,Chemises respirantes en coton imprimé végétal,21.99,43.98,USD,50,3,False,,"ID,MY,PH,SG,TH,VN",Black,,1703495,SKUE99078,65.97
men,Sweaters,Pull décontracté en tricot maigre pour hommes ,30.44,52.99,USD,43,84,False,,"ID,MY,PH,SG,TH,VN",Gris foncé,Gris clair,1367341,SKUA31238,2556.96
men,T-Shirts,T-shirt à capuche à manches raglan,29.99,59.98,USD,50,11,False,,"ID,MY,PH,SG,TH,VN",blanc,Noir,1699759,SKUE55812,329.89
men,Shirts,Chemises transparentes sexy de couleur unie,27.49,37.99,USD,28,51,False,INCERUN,"ID,MY,PH,SG,TH,VN",Black,Off White,1637384,SKUD53146,1401.99
men,Shirts,Chemises rétro à fleurs vintage,21.99,43.99,USD,50,12,False,,"ID,MY,PH,SG,TH,VN",Noir,,1698646,SKUF02076,263.88
men,T-Shirts,Starry Sky T-shirts imprimés à col rond,19.99,39.98,USD,50,10,False,,"ID,MY,PH,SG,TH,VN",White,Black,1705238,SKUF30305,199.89999999999998
men,T-Shirts,T-shirts à manches courtes avec slogan,16.49,22.62,USD,27,93,False,,"ID,MY,PH,SG,TH,VN",Black,White,1663142,SKUE96475,1533.57
men,Overcoats,Manteau en fausse fourrure pour homme,91.99,161.99,USD,43,128,False,,"ID,MY,PH,SG,TH,VN",marron,,1370407,SKUA57577,11774.72
men,Pantalons,Pantalon cargo couture pour homme décontracté,58.79,92.99,USD,37,57,False,,"ID,MY,PH,SG,TH,VN",Noir,armée verte,1373266,SKUA60645,3351.0299999999997
men,Gilets,Les hommes épaississent le gilet chaud,27.29,39.99,USD,32,55,False,,"ID,MY,PH,SG,TH,VN",Gris,Noir,1374597,SKUA60687,1500.95
men,Boxers,Boxer sport respirant en mesh,10.07,16.96,USD,41,37,False,,"ID,MY,PH,SG,TH,VN",White,Black,1660400,SKUE68039,372.59000000000003
men,Overcoats,Cardigan en fourrure unie pour hommes,37.99,59.99,USD,37,42,False,INCERUN,"ID,MY,PH,SG,TH,VN",Grey,Khaki,1546479,SKUC80727,1595.5800000000002
men,Shirts,Plus Chemises hawaïennes de taille,42.89,60.99,USD,30,45,False,,"ID,MY,PH,SG,TH,VN",Comme le montre l&#39;image,,1281692,SKU924265,1930.05
men,T-Shirts,T-shirts en coton à motif spatial,17.99,35.98,USD,50,11,False,,"ID,MY,PH,SG,TH,VN",blanc,Noir,1698326,SKUE99079,197.89
men,T-Shirts,T-shirts à col rond imprimés pour chiens de dessin animé,17.99,35.98,USD,50,1,False,,"ID,MY,PH,SG,TH,VN",White,Red,1705242,SKUF42455,17.99
men,T-Shirts,T-shirts respirants en lin de couleur unie,19.99,39.98,USD,50,4,False,,"ID,MY,PH,SG,TH,VN",White,Black,1701429,SKUF30285,79.96
men,Cardigans,Manteau d'hiver tricoté chaud pour homme,46.99,87.99,USD,47,26,False,,"ID,MY,PH,SG,TH,VN",Red,Black,1607530,SKUE00890,1221.74
men,Boxers,Caleçon boxeur en coton rembourré,20.55,35.83,USD,43,46,False,,"ID,MY,PH,SG,TH,VN",White,Black,1611187,SKUE14393,945.3000000000001
men,Sweatshirts,Pulls molletonnés en patchwork chaud,26.24,41.18,USD,36,31,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",Coffee,,1611780,SKUD79022,813.4399999999999
men,Shirts,Chemises de travail en coton respirant,47.29,71.99,USD,34,58,False,,"ID,MY,PH,SG,TH,VN",,,1298392,SKU959204,2742.82
men,Shorts de bain,Short de planche ample à séchage rapide,21.27,28.99,USD,27,56,False,SEOBEAN,"ID,MY,PH,SG,TH,VN",vert,rouge,1307761,SKU975174,1191.12
men,Pantalons,Pantalon droit en lin de style chinois,49.34,76.99,USD,36,57,False,,"ID,MY,PH,SG,TH,VN",kaki,Gris,1310124,SKU975625,2812.38
men,Pantalons,US S-6XL Pantalon de sport de plein air à séchage rapide,59.84,94.99,USD,37,44,False,,"ID,MY,PH,SG,TH,VN",Marine,Kaki gris,1216175,SKU795087,2632.96
men,Shirts,T-shirts en coton à étoiles,34.09,50.99,USD,33,149,False,,"ID,MY,PH,SG,TH,VN",blanc,Noir,1237136,SKU841399,5079.410000000001
men,Shirts,Chemise de pulvérisation de tournesol de vacances,24.14,39.99,USD,40,103,False,ChArmkpR,"ID,MY,PH,SG,TH,VN",Yellow,,1667082,SKUD17267,2486.42
men,Shirts,Bluff - Chemises de poche poitrine à imprimé visage de bébé,19.99,37.71,USD,47,37,False,,"ID,MY,PH,SG,TH,VN",#01,,1667469,SKUE74345,739.63
men,T-Shirts,T-shirt 100% coton à imprimé mécanique,17.99,33.94,USD,47,16,False,,"ID,MY,PH,SG,TH,VN",White,Black,1672849,SKUE74615,287.84
men,Shirts,Chemises à manches courtes imprimées de graffitis géométriques,21.99,45.99,USD,52,53,False,,"ID,MY,PH,SG,TH,VN",Blue,,1675848,SKUE88610,1165.47
men,T-Shirts,T-shirt ample imprimé soleil des fêtes et cocotier,19.99,39.99,USD,50,15,False,,"ID,MY,PH,SG,TH,VN",blanc,kaki,1693974,SKUF23113,299.84999999999997
men,Shirts,Chemises à imprimé graffiti,21.99,43.99,USD,50,14,False,,"ID,MY,PH,SG,TH,VN",blanc,,1696286,SKUF03805,307.85999999999996
men,T-Shirts,T-shirts décontractés sexy à col en V profond,27.29,40.99,USD,33,141,False,,,Noir,Bleu,1294074,SKU947904,3847.89
men,Bas,Pantalon sport mince à la taille et à séchage rapide,40.94,60.99,USD,33,30,False,,"ID,MY,PH,SG,TH,VN",Gris foncé,Gris clair,1295541,SKU957952,1228.1999999999998
