category,subcategory,name,current_price,raw_price,currency,discount,likes_count,is_new,brand,codCountry,variation_0_color,variation_1_color,id,model,total_prices
women,T-shirts,T-shirt boutonné uni,19.99,47.99,USD,58,2442,False,,"ID,MY,PH,SG,TH,VN",Green,Orange,1651757,SKUE75118,48815.579999999994
women,Combinaisons & Grenouillères,Combinaison imprimé papillons,30.66,52.98,USD,42,2170,False,Gracila,"ID,MY,PH,SG,TH,VN",Green,Grey,1666185,SKUF00527,66532.2
women,Blouses & Chemises,Chemisier Selvedge Stringy,25.99,50.98,USD,49,689,False,,"ID,MY,PH,SG,TH,VN",#01,#02,1674015,SKUF01390,17907.11
women,Chemises,Blouse patchwork à imprimé vintage,19.99,64.97,USD,69,8286,False,,"ID,MY,PH,SG,TH,VN",Rose,Beige,1430434,SKUA95544,165637.13999999998
women,Robes imprimées,Robe midi chemise boutonnée vintage,27.27,55.38,USD,51,2951,False,ZANZEA,"ID,MY,PH,SG,TH,VN",Rose,Noir,1472759,SKUB26315,80473.77
women,Pantalons & Shorts,Pantalon décontracté à imprimé graffiti,18.99,42.2,USD,55,1688,False,O-NEWE,"ID,MY,PH,SG,TH,VN",Green,Red,1667379,SKUF04546,32055.12
women,T-shirts,T-shirt boutonné à fleurs,20.44,38.88,USD,47,2094,False,,"ID,MY,PH,SG,TH,VN",Sky Blue,White,1661821,SKUE94881,42801.36
women,Robes imprimées,Robe décontractée imprimée,15.99,41.28,USD,61,972,False,ZANZEA,,Red,Green,1546066,SKUC90329,15542.28
women,Combinaison & Salopette,Combinaison ample bohème à bretelles,25.99,60.97,USD,57,3906,False,,"ID,MY,PH,SG,TH,VN",kaki,Noir,1446771,SKUA32319,101516.93999999999
women,Pantalons & Shorts,Pantalon décontracté uni femme,21.99,47.99,USD,54,1147,False,,"ID,MY,PH,SG,TH,VN",White,Blue,1667322,SKUF04426,25222.53
women,Robes imprimées,Robe de couleur contrastée florale,28.99,56.98,USD,49,798,False,,"ID,MY,PH,SG,TH,VN",Yellow,Red,1667744,SKUE82769,23134.02
women,Chemises,T-shirt imprimé chat de dessin animé,21.99,62.2,USD,65,3845,False,,"ID,MY,PH,SG,TH,VN",Blue,Grey,1595497,SKUD94794,84551.54999999999
women,Robes imprimées,Robe maxi vintage imprimé bohème,43.96,83.99,USD,48,1573,False,,"ID,MY,PH,SG,TH,VN",Orange,,1554317,SKUD35273,69149.08
women,Chemises,T-shirt imprimé chat dessin animé,18.99,44.13,USD,57,1678,False,,"ID,MY,PH,SG,TH,VN",Navy,Green,1526702,SKUC87301,31865.219999999998
women,Soutiens-gorge,7XL Plus Taille Wireless Sport Yoga Bras,16.99,40.91,USD,59,1377,False,,"ID,MY,PH,SG,TH,VN",Nu,gris,1573754,SKUD52795,23395.23
women,Soutiens-gorge,Soutien-gorge de fermeture avant sans fil avec broderie rose,22.99,55.64,USD,59,932,False,,"ID,MY,PH,SG,TH,VN",Black,Khaki,1641088,SKUE39570,21426.68
women,T-shirts,T-shirt à fleurs Daisy,23.99,47.99,USD,50,913,False,,"ID,MY,PH,SG,TH,VN",Grey,,1675818,SKUF16262,21902.87
women,T-shirts,T-shirt décontracté ample imprimé,19.99,43.99,USD,55,2010,False,,"ID,MY,PH,SG,TH,VN",Black,Grey,1654723,SKUE82281,40179.899999999994
women,Blouses & Chemises,Chemisier boutonné imprimé vintage,25.99,50.99,USD,49,1112,False,,"ID,MY,PH,SG,TH,VN",Blue,,1667428,SKUF04446,28900.879999999997
women,T-shirts,T-shirt patchwork imprimé floral,23.99,46.99,USD,49,1118,False,,"ID,MY,PH,SG,TH,VN",Navy,Wine Red,1671268,SKUF10270,26820.82
women,Pantalons & Shorts,Sarouel solide décontracté ,21.99,52.95,USD,59,3485,False,ZANZEA,"ID,MY,PH,SG,TH,VN",Coffee,Grey,1561018,SKUC52402,76635.15
women,T-shirts,T-shirt bouton grenouille imprimé chat,20.44,38.88,USD,47,1642,False,Gracila,"ID,MY,PH,SG,TH,VN",Green,Wine Red,1662805,SKUE40421,33562.48
women,Robes imprimées,Robe sans manches à fleurs,32.99,72.99,USD,55,727,False,Gracila,"ID,MY,PH,SG,TH,VN",Green,Grey,1674703,SKUE63955,23983.730000000003
women,T-shirts,T-shirt à col rond imprimé fleuri,22.99,44.99,USD,49,929,False,,"ID,MY,PH,SG,TH,VN",White,Green,1685597,SKUF33157,21357.71
women,Blouses & Chemises,Chemisier imprimé papillons fleurs,26.99,52.98,USD,49,404,False,,,Yellow,Dark Green,1682342,SKUF28915,10903.96
women,Combinaisons & Grenouillères,Combinaisons brodées de fleurs,30.66,52.98,USD,42,1509,False,Gracila,"ID,MY,PH,SG,TH,VN",Light Green,Light Blue,1665074,SKUF00203,46265.94
women,Pantalons & Shorts,Pantalon taille élastique imprimé fleuri,31.99,62.98,USD,49,667,False,,"ID,MY,PH,SG,TH,VN",Apricot,Blue,1677657,SKUF16020,21337.329999999998
women,Chemises,T-shirt imprimé floral marguerite ,21.99,48.86,USD,55,885,False,O-NEWE,"ID,MY,PH,SG,TH,VN",Wine Red,Blue,1664076,SKUE98883,19461.149999999998
women,Combinaisons & Grenouillères,Combinaison imprimée poisson dessin animé,30.66,52.98,USD,42,1507,False,Gracila,"ID,MY,PH,SG,TH,VN",White,Green,1666182,SKUF00461,46204.62
women,Chemises,T-shirt à manches courtes imprimé papillon,21.99,39.28,USD,44,16,False,,"ID,MY,PH,SG,TH,VN",vert,Violet,1705158,SKUF48097,351.84
women,Boho Dresses,Robe longue ethnique à imprimé floral,32.99,64.98,USD,49,16,False,,"ID,MY,PH,SG,TH,VN",Navy,,1710139,SKUF61755,527.84
women,Bra,Soutien-gorge de sommeil avec bretelles en dentelle à glissière sur le devant,25.99,49.98,USD,48,1,True,,"ID,MY,PH,SG,TH,VN",Coffee,Black,1720728,SKUF63661,25.99
women,Pantalons & Shorts,Pantalon taille élastique à imprimé floral,23.21,46.42,USD,50,276,False,ZANZEA,"ID,MY,PH,SG,TH,VN",gris,,1470421,SKUB66922,6405.96
women,Robes imprimées,Robe à encolure en V et imprimé géométrique,24.99,44.9,USD,44,4,False,,"ID,MY,PH,SG,TH,VN",blanc,Bleu,1711047,SKUF72544,99.96
women,Robes décontractées,Robe plissée à col en V et nœud papillon,29.99,65.99,USD,55,5,True,VONDA,"ID,MY,PH,SG,TH,VN",Black,Red,1719054,SKUF42020,149.95
women,Robes imprimées,Robe patchwork à imprimé floral vintage,25.99,57.75,USD,55,2,True,ZANZEA,"ID,MY,PH,SG,TH,VN",Red,Navy,1708321,SKUF22115,51.98
women,Robes sexy,Mini robe femme,39.87,72.99,USD,45,343,False,YOINS,"ID,MY,PH,SG,TH,VN",Marine,,1073974,SKU450068,13675.41
women,T-shirts,T-shirt ras du cou imprimé lettre,19.42,36.98,USD,48,35,False,,"ID,MY,PH,SG,TH,VN",Black,Grey,1668317,SKUF04745,679.7
women,Robes imprimées,Robe sans manches imprimée à rayures,27.99,57.99,USD,52,60,False,Celmia,"ID,MY,PH,SG,TH,VN",Noir,Marine,1466550,SKUB40305,1679.3999999999999
women,Combinaison & Salopette,Combinaison ceinturée à bretelles spaghetti,29.99,69.52,USD,57,50,False,VONDA,"ID,MY,PH,SG,TH,VN",Black,Red,1664885,SKUE17760,1499.5
women,Chemises,T-shirt décontracté à ourlet asymétrique,27.99,59.35,USD,53,65,False,,"ID,MY,PH,SG,TH,VN",Black,Grey,1596407,SKUD53325,1819.35
women,Blouses & Chemises,Chemise à revers brodée,35.78,70.0,USD,49,108,False,Gracila,"ID,MY,PH,SG,TH,VN",Pink,Green,1641466,SKUE26304,3864.2400000000002
women,Bikinis &Tankinis,String sexy bikinis,11.1,22.81,USD,51,125,False,,"ID,MY,PH,SG,TH,VN",Noir,blanc,1460578,SKUB71378,1387.5
women,Vestes & Gilets,Veste à capuche à motif floral,44.99,97.87,USD,54,155,False,,"ID,MY,PH,SG,TH,VN",Red,Green,1564692,SKUD15151,6973.450000000001
women,Pajamas Bottoms,Plus Pyjama 100% coton imprimé,9.99,17.98,USD,44,2,False,,"ID,MY,PH,SG,TH,VN",Yellow,Green,1713148,SKUF63859,19.98
women,Pantalons & Shorts,Sarouel décontracté à rayures et taille élastique,21.99,48.18,USD,54,82,False,ZANZEA,"ID,MY,PH,SG,TH,VN",Black,Grey,1583598,SKUC74068,1803.1799999999998
women,Robes décontractées,Robe patchwork à pois,26.99,58.67,USD,54,4,False,,"ID,MY,PH,SG,TH,VN",rouge,,1705168,SKUF02321,107.96
women,Brassières de sport,Soutien-gorge Yoga respirant à couverture complète sans fil,12.99,23.99,USD,46,10,False,,"ID,MY,PH,SG,TH,VN",White,Navy,1705662,SKUF62324,129.9
women,T-shirts,T-shirt à imprimé arc-en-ciel,23.51,45.99,USD,49,53,False,,"ID,MY,PH,SG,TH,VN",Red,,1653863,SKUE72695,1246.03
women,Chemises,Chemise patchwork imprimé léopard,23.99,52.15,USD,54,27,False,,"ID,MY,PH,SG,TH,VN",blanc,Noir,1690884,SKUF18284,647.7299999999999
women,Vestes & Gilets,Manteau à capuche en polaire léopard ,23.99,45.99,USD,48,48,False,Celmia,"ID,MY,PH,SG,TH,VN",Coffee,Blue,1579190,SKUC32495,1151.52
women,Culotte haute,3XL Plus Culotte taille dentelle et coton,8.79,18.85,USD,53,29,False,,,rouge,Violet,1579522,SKUD67437,254.90999999999997
women,Vestes & Gilets,Manteau en molleton imitation daim,44.43,87.32,USD,49,119,False,YCOSIC,"ID,MY,PH,SG,TH,VN",Navy,Brown,1609797,SKUD84387,5287.17
women,Robes imprimées,Robe ras du cou imprimée,28.99,57.99,USD,50,187,False,,"ID,MY,PH,SG,TH,VN",Pink,,1527892,SKUC86744,5421.13
women,Robes maxi,Imprimer manches longues Islam musulman robe longue,42.99,82.99,USD,48,155,False,,"ID,MY,PH,SG,TH,VN",Abricot,,1386645,SKUA82405,6663.450000000001
women,Robes décontractées,Robe patchwork décontractée ,27.99,59.55,USD,53,13,False,,"ID,MY,PH,SG,TH,VN",Pink,,1664051,SKUE74843,363.87
women,Robes décontractées,Robe décontractée de couleur unie ,26.99,61.34,USD,56,74,False,ZANZEA,"ID,MY,PH,SG,TH,VN",Black,Green,1665609,SKUE40063,1997.26
women,Chemises,Blouse ample à col en V de couleur unie,18.99,42.2,USD,55,19,False,ZANZEA,"ID,MY,PH,SG,TH,VN",Black,Navy,1670485,SKUC65104,360.80999999999995
women,Robes imprimées,Robe longue sans manches à imprimé d'été ,23.99,53.31,USD,55,26,False,ZANZEA,"ID,MY,PH,SG,TH,VN",Yellow,Red,1676221,SKUC57409,623.74
women,Robes décontractées,Robe imprimée lettre arbres,27.99,54.98,USD,49,30,False,,"ID,MY,PH,SG,TH,VN",Grey,,1676423,SKUF14574,839.6999999999999
women,T-shirts,T-shirt imprimé en tricot,48.99,96.98,USD,50,26,False,,"ID,MY,PH,SG,TH,VN",Print,,1676436,SKUF01780,1273.74
women,Robes décontractées,Robe sans manches à rayures arc-en-ciel,27.99,50.28,USD,44,1,True,,"ID,MY,PH,SG,TH,VN",Multi Color,,1714650,SKUF78255,27.99
women,Robes imprimées,Robe ceinture imprimée vintage,41.99,80.99,USD,48,2,True,,"ID,MY,PH,SG,TH,VN",Blue,,1716416,SKUF58393,83.98
women,Chemises,Chemise asymétrique en velours côtelé,28.99,53.08,USD,45,1,True,ZANZEA,"ID,MY,PH,SG,TH,VN",Navy,Brown,1716472,SKUE30375,28.99
women,Blouses & Chemises,Chemisier à manches longues imprimé feuilles,25.99,49.99,USD,48,0,True,,"ID,MY,PH,SG,TH,VN",Green,,1717029,SKUF76270,0.0
women,Robes imprimées,Robe midi imprimée à col rond Flora,21.99,42.99,USD,49,1,True,,"ID,MY,PH,SG,TH,VN",Pink,Orange,1717869,SKUE33558,21.99
women,Robes imprimées,Robe rayée à pois,28.99,63.02,USD,54,0,True,,"ID,MY,PH,SG,TH,VN",Purple,,1719430,SKUF85899,0.0
women,Chemises,Chemisier Fleurs Papillons Chat,25.99,56.5,USD,54,4,True,,"ID,MY,PH,SG,TH,VN",Purple,Green,1719654,SKUF71830,103.96
women,T-shirts,T-shirt fendu à col en V à rayures,30.99,61.99,USD,50,15,False,,"ID,MY,PH,SG,TH,VN",Black,White,1698735,SKUF06206,464.84999999999997
women,Blouses & Chemises,Blouson à manches longues en vrac sans manches,10.99,21.13,USD,48,241,False,,,gris,,992673,SKU209428,2648.59
women,T-shirts,T-shirt rayé à manches trompette,24.99,49.98,USD,50,2,True,,"ID,MY,PH,SG,TH,VN",Gray,Yellow,1720251,SKUF72388,49.98
women,Robes imprimées,Robe midi irrégulière à bretelles spaghetti,42.99,80.99,USD,47,18,False,,"ID,MY,PH,SG,TH,VN",White,,1650913,SKUE72053,773.82
women,Chemises,Blouse à capuche à imprimé tartan ,23.19,46.38,USD,50,586,False,,"ID,MY,PH,SG,TH,VN",Vert foncé,rouge,1473902,SKUB87719,13589.34
women,Culotte haute,Culotte sans couture imprimée grue,10.99,22.62,USD,51,48,False,,"ID,MY,PH,SG,TH,VN",Imprimé,,1603023,SKUD95181,527.52
women,Bikinis &Tankinis,Bikini String Tie Dye,9.99,19.99,USD,50,33,False,,"ID,MY,PH,SG,TH,VN",Pink,Green,1688461,SKUF31784,329.67
women,Robes imprimées,Robe à imprimé floral géométrique,23.99,62.76,USD,62,0,True,O-NEWE,"ID,MY,PH,SG,TH,VN",Green,,1713979,SKUF59364,0.0
women,Robes décontractées,Robe à poches boutonnées de couleur unie,29.99,57.77,USD,48,266,False,,"ID,MY,PH,SG,TH,VN",Orange,Vin rouge,1444055,SKUB56440,7977.339999999999
women,Robes décontractées,Robe maxi à manches 3/4 et à boutons,25.21,56.02,USD,55,211,False,Celmia,"ID,MY,PH,SG,TH,VN",Noir,blanc,1486539,SKUB45828,5319.31
women,Vestes & Gilets,Manteau long imprimé ethnique vintage,66.99,133.99,USD,50,50,False,,,Red,Black,1592163,SKUD65563,3349.4999999999995
women,Chemises,Chemise jacquard de couleur unie,21.99,49.49,USD,56,101,False,ZANZEA,"ID,MY,PH,SG,TH,VN",Black,White,1609111,SKUD73711,2220.99
women,T-shirts,T-shirt décontracté imprimé épaules dénudées,24.99,48.98,USD,49,33,False,,"ID,MY,PH,SG,TH,VN",Pink,White,1696579,SKUF17635,824.67
women,T-shirts,T-shirt décontracté à imprimé dessin animé,25.55,49.99,USD,49,63,False,,"ID,MY,PH,SG,TH,VN",Black,Grey,1651346,SKUE72553,1609.65
women,Robes décontractées,Robe décontractée à bretelles fendues,20.0,45.06,USD,56,18,False,ZANZEA,"ID,MY,PH,SG,TH,VN",Black,White,1665292,SKUC87401,360.0
women,Pajama Sets,Pyjama à manches courtes en pied-de-poule,23.69,45.39,USD,48,87,False,,"ID,MY,PH,SG,TH,VN",Grey,Blue,1677556,SKUF07806,2061.03
women,Blouses & Chemises,Blouse décontractée à imprimé fleur de chat,24.99,48.98,USD,49,4,True,,"ID,MY,PH,SG,TH,VN",Blue,Green,1718392,SKUF84508,99.96
women,Chemises,Chemisier de moto de dessin animé de chat,25.99,56.5,USD,54,3,True,,"ID,MY,PH,SG,TH,VN",Green,Grey,1719655,SKUF72542,77.97
women,Bikinis &Tankinis,Bikini taille haute Hit Color,9.99,18.99,USD,47,3,False,,"ID,MY,PH,SG,TH,VN",Pink,,1702065,SKUF17831,29.97
women,Une-Pièces,Patchwork léopard One Pièce,15.99,29.89,USD,47,2,False,,"ID,MY,PH,SG,TH,VN",Blue,Khaki,1703204,SKUF17868,31.98
women,T-shirts,T-shirt à manches courtes imprimé dessin animé,15.99,28.99,USD,45,2,True,,"ID,MY,PH,SG,TH,VN",Yellow,Blue,1720472,SKUF62360,31.98
women,Robes décontractées,Robe longue rayée imprimée,41.99,76.99,USD,46,185,False,,,Bleu,,1450982,SKUB69727,7768.150000000001
women,Blouses & Chemises,Blouse Couleur Pure Irrégulière pour Femme,48.05,94.0,USD,49,489,False,,"ID,MY,PH,SG,TH,VN",blanc,,1217108,SKU751031,23496.449999999997
women,Robes imprimées,Imprimer Sexy Off Shoulder Tassels Long Sleeve Women Dresses,17.99,35.99,USD,50,187,False,ZHI,"ID,MY,PH,SG,TH,VN",vert,Bleu marin,1118231,SKU551734,3364.1299999999997
women,Shapewears,Gilet sexy en maille transparente,13.32,27.57,USD,52,35,False,,"ID,MY,PH,SG,TH,VN",Noir,Nu,1621223,SKUE29638,466.2
women,Denim & Jeans,Jean déchiré sexy à pompons serrés,29.99,59.98,USD,50,15,False,,"ID,MY,PH,SG,TH,VN",Blue,,1710397,SKUF57493,449.84999999999997
women,T-shirts,T-shirt décontracté à manches longues en dentelle,26.99,53.98,USD,50,12,False,,"ID,MY,PH,SG,TH,VN",Purple,,1706342,SKUF61417,323.88
women,Tankinis,Bikini croisé Tie Dye,12.99,21.99,USD,41,16,False,,"ID,MY,PH,SG,TH,VN",Purple,,1647234,SKUE40894,207.84
women,Blouses & Chemises,Chemisier à manches courtes écossais,27.99,54.99,USD,49,17,False,,"ID,MY,PH,SG,TH,VN",Violet,café,1691554,SKUF27045,475.83
women,Robes décontractées,Robe asymétrique sans manches fendue,21.99,45.81,USD,52,19,False,,"ID,MY,PH,SG,TH,VN",Noir,Vin rouge,1692742,SKUC84045,417.80999999999995
women,Culotte haute,Slip en soie imprimée feuille,10.99,22.62,USD,51,40,False,,"ID,MY,PH,SG,TH,VN",Imprimé,,1604896,SKUD95344,439.6
women,Chemises,Chemisier décontracté à col en V imprimé élans,25.99,57.64,USD,55,33,False,,"ID,MY,PH,SG,TH,VN",Black,Grey,1616033,SKUD94728,857.67
women,Culotte haute,Culotte sans couture en soie glacée,6.59,14.13,USD,53,114,False,,"ID,MY,PH,SG,TH,VN",gris,Noir,1528636,SKUC91324,751.26
women,Une-Pièces,Croix géométrique imprimé One pièce ,15.39,31.11,USD,51,110,False,,"ID,MY,PH,SG,TH,VN",Blue,,1532765,SKUC53752,1692.9
women,Robes imprimées,Tie Dye Print Robe à manches courtes ,25.99,58.77,USD,56,258,False,ZANZEA,"ID,MY,PH,SG,TH,VN",Green,Navy,1544101,SKUC12685,6705.419999999999
women,Shapewears,Ceinture respirante ajustable effet ventre contrôlé,16.49,33.0,USD,50,516,False,,"ID,MY,PH,SG,TH,VN",Nu,Noir,1293244,SKU915681,8508.839999999998
women,Grande Taille,Polka Dot Halter rayé Patchwork robes de bain,19.99,39.0,USD,49,42,False,,"ID,MY,PH,SG,TH,VN",Bleu,,1440708,SKUB47985,839.5799999999999
women,Débardeurs,Débardeur en dentelle avec gilet amincissant,18.99,36.99,USD,49,273,False,,"ID,MY,PH,SG,TH,VN",Noir,Violet,1412114,SKUB16389,5184.2699999999995
women,Kimonos,Kimono en jacquard de couleur unie,39.87,78.0,USD,49,82,False,,"ID,MY,PH,SG,TH,VN",vert,Noir,1397755,SKUA92740,3269.3399999999997
women,T-shirts,Puzzle T-shirt imprimé tournesol,21.46,41.99,USD,49,33,False,,"ID,MY,PH,SG,TH,VN",Black,Grey,1661488,SKUE72588,708.1800000000001
women,Combinaisons & Grenouillères,Combinaison large à pois,32.71,62.98,USD,48,42,False,,"ID,MY,PH,SG,TH,VN",Black,,1664226,SKUE79251,1373.82
women,Chemises,Chemise de broderie de fleurs vintage,21.0,43.75,USD,52,39,False,ZANZEA,"ID,MY,PH,SG,TH,VN",White,Blue,1669162,SKUE30443,819.0
women,Tankinis,Tankini torsadé couleur hit blanc,15.99,29.99,USD,47,6,False,,"ID,MY,PH,SG,TH,VN",Black,,1670016,SKUE49130,95.94
women,Pantalons & Shorts,Pantalon taille élastique imprimé,17.99,35.98,USD,50,20,False,,"ID,MY,PH,SG,TH,VN",Red,,1671972,SKUE98217,359.79999999999995
women,Robes imprimées,Robe longue rayée taille empire  ,22.99,49.97,USD,54,28,False,ZANZEA,"ID,MY,PH,SG,TH,VN",Black,Red,1676220,SKUE35505,643.7199999999999
women,Robes décontractées,Robe à capuche basique de couleur unie,35.99,77.43,USD,54,58,False,ZANZEA,"ID,MY,PH,SG,TH,VN",Black,Khaki,1635063,SKUC16265,2087.42
women,Shorts & Jupes,Jupes en dentelle à imprimé léopard,22.99,50.37,USD,54,31,False,ZANZEA,"ID,MY,PH,SG,TH,VN",Green,Yellow,1635069,SKUD23078,712.6899999999999
women,Blouses & Chemises,Chemisier volant de couleur unie,23.99,46.98,USD,49,6,True,,"ID,MY,PH,SG,TH,VN",Black,Wine Red,1714949,SKUF48233,143.94
women,Robes imprimées,Robe ceinture à col en V imprimé tropical,41.99,82.99,USD,49,2,True,,"ID,MY,PH,SG,TH,VN",Green,,1716436,SKUF58399,83.98
women,Blouses & Chemises,Chemisier à cordon imprimé vintage,28.99,55.99,USD,48,2,True,,"ID,MY,PH,SG,TH,VN",Orange,,1719496,SKUF76361,57.98
women,Robes sexy,Robe maxi à manches longues à manches longues et à col en V,24.99,84.08,USD,70,186,False,,"ID,MY,PH,SG,TH,VN",Noir,rouge,1013628,SKU305105,4648.139999999999
women,Robes sexy,Robe sexy en dentelle à col en V,21.99,47.8,USD,54,2,False,,"ID,MY,PH,SG,TH,VN",Wine Red,Blue,1711641,SKUF64791,43.98
women,Robes décontractées,Robe sexy rayée à bretelles spaghetti,22.99,41.06,USD,44,7,False,,"ID,MY,PH,SG,TH,VN",Rose,Black,1712651,SKUF75155,160.92999999999998
women,Robes vintage,Pure Color Pleated Femmes Robes,47.02,87.99,USD,47,184,False,,"ID,MY,PH,SG,TH,VN",Jaune,,1271693,SKU887957,8651.68
women,Chemises,Chemisier Bohémien Muti Couleur Rayé,18.99,41.34,USD,54,251,False,ZANZEA,"ID,MY,PH,SG,TH,VN",Bleu,marron,1507393,SKUC10817,4766.49
women,Hoodies,Sweats à capuche décontractés à imprimé poisson,25.99,59.98,USD,57,0,True,,"ID,MY,PH,SG,TH,VN",Dark Purple,White,1718740,SKUF82060,0.0
women,Chemises,Chemise à pois Vintage,25.99,56.51,USD,54,28,False,ZANZEA,"ID,MY,PH,SG,TH,VN",White,Black,1641937,SKUC61160,727.7199999999999
