category,subcategory,name,current_price,raw_price,currency,discount,likes_count,is_new,brand,codCountry,variation_0_color,variation_1_color,id,model,total_prices
house,Bonsai,100pcs graines de fleurs de bougainvilliers,4.6,8.24,USD,44,366,False,,"PH,TH,VN",,,1439763,SKUB55988,1683.6
house,Vegetables,Egrow 100pcs / paquet de graines de chili ,5.59,10.99,USD,49,336,False,Egrow,"PH,TH,VN",Orange,vert,1299244,SKU955488,1878.24
house,Couture,Lot de 100pcs boutons de couture rétro en bois,16.57,21.18,USD,22,1414,False,SOFO,"ID,MY,PH,SG,TH,VN",#1,,1271634,SKU907665,23429.98
house,Lampess suspendues,Suspension industrielle vintage,60.47,109.66,USD,45,276,False,DecBest,"ID,MY,PH,SG,TH,VN",,,1371271,SKUA63508,16689.72
house,Peinture sur toile,Salle de bains Smoking Girl Canvas Painting,12.95,26.28,USD,51,297,False,,"ID,MY,PH,SG,TH,VN",,,1154432,SKU601265,3846.1499999999996
house,Repair Parts & Accessories,Outil de perceuse à couteau alésage universel 0-14mm,13.99,23.99,USD,42,54,False,,"ID,MY,PH,SG,TH,VN",Rose,Bleu,1349939,SKUA27121,755.46
house,Étuis & Crochets,Support De Verre À Bureau Porte-bissons Au Bord De Table Fixant Café,10.07,17.99,USD,44,3023,False,Honana,"ID,MY,PH,SG,TH,VN",,,58585,SKU052920,30441.61
house,Flowers,Lot de 100 pcs graines de Allium giganteum géant fleurs jardin plein air,5.59,10.99,USD,49,2414,False,Egrow,"PH,TH,VN",,,1241229,SKU820929,13494.26
house,Bonsai,10Pcs Rare Sakura Seeds,5.59,9.99,USD,44,2406,False,Egrow,"PH,TH,VN",,,1117046,SKU554431,13449.539999999999
house,Housses de coussin,Housse de coussin vintage à motif fleur en coton lin,10.07,17.99,USD,44,1371,False,,"ID,MY,PH,SG,TH,VN",# 12,# 8,1115253,SKU548591,13805.970000000001
house,Repair Parts & Accessories,Aucun assemblage d'axe de puissance Travail du bois,13.99,23.74,USD,41,73,False,MACHIFIT,"ID,MY,PH,SG,TH,VN",,,1378068,SKUA55427,1021.27
house,Masques,5 PCS / Pack Masque 0f Masques KN95,37.51,76.24,USD,51,579,False,,"ID,MY,PH,SG,TH,VN",,,1654810,SKUE83232,21718.289999999997
house,Housses de coussin,Housse de coussin style impression abstraite vintage,12.87,21.71,USD,41,141,False,DecBest,"ID,MY,PH,SG,TH,VN",#2,#3,1470714,SKUC01863,1814.6699999999998
house,Home Carpets,Tapis moelleux anti-dérapant de couverture de porte,22.95,37.49,USD,39,699,False,,"ID,MY,PH,SG,TH,VN",,,1308986,SKU915211,16042.05
house,Sacs pour plantes & Aquaculture,Partie à la maison en métal noir rack pot de fleur en céramique plante de jardin ,19.59,32.66,USD,40,86,False,,"ID,MY,PH,SG,TH,VN",White,,1640144,SKU982125,1684.74
house,Car Seat Cover,Housse de siège de voiture en cuir de luxe avec couvre-chef,100.95,183.42,USD,45,41,False,,"ID,MY,PH,SG,TH,VN",café,Noir,1445837,SKUB58255,4138.95
house,Masques,Masque complet de protection anti-éclaboussures de protection contre les éclaboussures,9.99,24.99,USD,60,22,False,,"ID,MY,PH,SG,TH,VN",,,1651410,SKUE68640,219.78
house,Literie,3 Ou 4pcs Flower Paint Printing Literie Ensembles Housse de couette Housse de couette Simple Twin Queen Size,51.19,78.74,USD,35,412,False,,"ID,MY,PH,SG,TH,VN",,,1021149,SKU323182,21090.28
house,Cups & Mugs,Coupe Unicorn Cartoon,16.23,27.78,USD,42,469,False,,"ID,MY,PH,SG,TH,VN",,,1308231,SKU951665,7611.87
house,Jouets faits à main,Café bar maison de poupée,64.99,129.99,USD,50,223,False,,"ID,MY,PH,SG,TH,VN",,,1260831,SKU870168,14492.769999999999
house,Flowers,100pcs Purple Dragon Rose Graines,5.59,9.99,USD,44,608,False,,"PH,TH,VN",,,1448459,SKUB75793,3398.72
house,Tents,Tente extérieure de camping 3-4 personnes,143.35,247.11,USD,42,652,False,,"ID,MY,PH,SG,TH,VN",Bleu, Point vert,1216194,SKU775063,93464.2
house,Bonsai,100pcs graines de palmier,6.71,9.99,USD,33,465,False,,"PH,TH,VN",,,1422945,SKUB29696,3120.15
house,Lampes de chevet,Lampe Moon Light de Licorne,22.95,60.0,USD,62,1712,False,DecBest,"ID,MY,PH,SG,TH,VN",Rose,Bleu,1376981,SKUA68329,39290.4
house,Baskets de stockage,Poubelle de bureau maison cuisine bureau panier à papier Tube couvert de débris stockage nettoyage,5.99,10.99,USD,46,58,False,,"ID,MY,PH,SG,TH,VN",,,1689231,SKUF00448,347.42
house,Housses de coussin,Housse de coussin Linge Coussin Oreiller Voiture Décor À La Maison Taie D'oreiller,4.99,17.99,USD,72,44,False,,"ID,MY,PH,SG,TH,VN",#1,#2,1670344,SKUE78190,219.56
house,Alarme Smart,Réveil électrique LED 12 / 24H ,42.55,65.62,USD,35,129,False,,"ID,MY,PH,SG,TH,VN",,,1589610,SKUD67747,5488.95
house,Autocollants de murs,20x100 cm Noir et Blanc Étanche Tuile Autocollants Ligne Mur Autocollant Cuisine Adhésif Salle De Bains Toilette Étanche PVC Papier Peint,8.99,22.49,USD,60,25,False,,"ID,MY,PH,SG,TH,VN",,,1692568,SKUF36988,224.75
house,Housses de chaises,Coussin de rechange pour coussin de siège en coton doux,43.67,85.99,USD,49,453,False,,"ID,MY,PH,SG,TH,VN",Orange,café,1336935,SKU997016,19782.510000000002
house,Lampes sur mur,Lumières d'allée colorées créatives à LED,20.71,34.68,USD,40,566,False,DecBest,"ID,MY,PH,SG,TH,VN",blanc,rouge,1334691,SKUA11671,11721.86
house,Fonds de photo,Toile de fond de photographie de vinyle 5x7FT,29.67,54.77,USD,46,225,False,,"ID,MY,PH,SG,TH,VN",,,1252261,SKU378521,6675.75
house,Other Tools,Ustensiles de cuisine en silicone à manche en bois,43.67,113.36,USD,62,304,False,,,,,1516214,SKUC71727,13275.68
house,Flowers,Lot de 100 pcs semences de géranium pour jardin,5.59,11.99,USD,53,1590,False,Egrow,"PH,TH,VN",,,1241220,SKU823329,8888.1
house,ART MURAL,Décoration murale amovible pour chat noir,7.83,10.99,USD,29,303,False,Honana,"ID,MY,PH,SG,TH,VN",,,91306,SKU098990,2372.4900000000002
house,Coffee Makers,Cafetière à siphon,85.11,247.9,USD,66,664,False,KITWarm,"ID,MY,PH,SG,TH,VN",,,1396295,SKUA96176,56513.04
house,Flowers,Egrow 100PCS graines de fleurs de glaïeul,4.47,7.99,USD,44,481,False,Egrow,"PH,TH,VN",,,1239619,SKU820887,2150.0699999999997
house,Fruits,100 graines de fraises,6.71,10.99,USD,39,917,False,Egrow,"PH,TH,VN",,,1274532,SKU903962,6153.07
house,Housses de canapé,Housse de canapé élastique souple 1/2/3/4 places Houndstooth Home,32.59,60.34,USD,46,126,False,,"ID,MY,PH,SG,TH,VN",café,marron,1408437,SKUB11647,4106.34
house,Sacs d'organisation de maison,Organisateur d'épaississement de lin en coton,13.99,24.99,USD,44,644,False,SaicleHome,"ID,MY,PH,SG,TH,VN",Gris,vert,1377042,SKUA68886,9009.56
house,Broderie,Mini Machine à Coudre Portable pour Vêtement Manuel DIY,8.95,17.33,USD,48,2308,False,,"ID,MY,PH,SG,TH,VN",,,967666,SKU194599,20656.6
house,Flowers,100pcs / pack graines de Plumeria,6.71,9.99,USD,33,455,False,Egrow,"PH,TH,VN",,,1315087,SKU967599,3053.05
house,Étuis & Crochets,Cintre magique en acier inoxydable 5 en 1,11.19,19.99,USD,44,319,False,,"ID,MY,PH,SG,TH,VN",,,1410445,SKU502780,3569.6099999999997
house,Pommes de douche & Accessoires,Pomme de Douche Carrée 9'' en Métal Finition Chrome Poli avec Tuyau Prolongateur en ABS Ensemble de Salle de Bains,33.03,58.37,USD,43,676,False,,"ID,MY,PH,SG,TH,VN",,,1156822,SKU403666,22328.280000000002
house,Couvertures,Couette en coton lavé Thichen,27.5,137.45,USD,80,244,False,,"ID,MY,PH,SG,TH,VN",Gris,Rose,1425833,SKUB37862,6710.0
house,Fruits,Egrow 4000 Pcs / Pack Mixed Color Raspberry Graines ,7.83,11.99,USD,35,687,False,Egrow,"PH,TH,VN",,,1274530,SKU903983,5379.21
house,Flowers, Graines d'oseille de canne de bonbon,6.71,10.99,USD,39,773,False,,,,,1322299,SKU976213,5186.83
house,Other Tools,Batterie de cuisine antiadhésive de 10 pièces,41.43,72.74,USD,43,957,False,KITWarm,"ID,MY,PH,SG,TH,VN",rouge,Noir,1322693,SKU995978,39648.51
house,Soldering Tools,71pcs 60w stylo pyrogravure fer à souder kit ensemble,40.69,75.99,USD,47,62,False,,"ID,MY,PH,SG,TH,VN",,,1417337,SKUB00719,2522.7799999999997
house,Cacti & Succulents,Egrow 100Pcs / Bag Ceropegia Graines Succulentes,5.59,8.99,USD,38,462,False,Egrow,"PH,TH,VN",,,1284883,SKU904133,2582.58
house,Flowers,50pcs / sac Rare Iris Tectorum Graines,6.71,9.99,USD,33,210,False,Egrow,"PH,TH,VN",,,1325703,SKU977883,1409.1
house,Aquariums,Aquarium jeune poisson incubateur boîte d'isolement élevage écloserie éleveur réservoir,8.95,15.99,USD,44,174,False,,"ID,MY,PH,SG,TH,VN",,,959384,SKU186851,1557.3
house,Desktop Holder,Honana CF-KS8 8 Crochets en Acier Inoxydable à Placard Porte-tasse Rangement Salle de Bain,20.43,33.15,USD,38,1323,False,Honana,"ID,MY,PH,SG,TH,VN",,,1144052,SKU636793,27028.89
house,Housses de chaises,Élégante housse de siège de chaise extensible en élasthanne,8.99,23.8,USD,62,963,False,Honana,,#1,#2,1076613,SKU406131,8657.37
house,Literie,Ensemble de literie d'hiver en velours côtelé double face 4Pcs,57.5,228.82,USD,75,285,False,,"ID,MY,PH,SG,TH,VN",#1,#2,1606314,SKUE00005,16387.5
house,Lits & Tapis,Protecteur de meubles de canapé de canapé d'enfant en microfibre pour chien,30.79,61.99,USD,50,741,False,,"ID,MY,PH,SG,TH,VN",,,1408303,SKUA06392,22815.39
house,Outils de nettoyage de cuisine,Ruban étanche de cuisine,11.19,23.74,USD,53,442,False,Honana,"ID,MY,PH,SG,TH,VN",Gray,Yellow,1278965,SKU915574,4945.98
house,Brosses de nettoyage,Dissolvant pour les cheveux Cachemire Sweater Ball Remover ,8.95,10.66,USD,16,129,False,,"ID,MY,PH,SG,TH,VN",,,1649459,SKUE71003,1154.55
house,Lampes de bureau,Lampe à capteur tactile USB 6W LED,19.59,31.49,USD,38,579,False,,"ID,MY,PH,SG,TH,VN",Blanc chaud,blanc,1087345,SKU479565,11342.61
house,Écriture & Peinture,DIY Figma 2.0 Peau Féminine Couleur Figure Figma Archetype Doll,31.91,52.47,USD,39,201,False,Topacc,"ID,MY,PH,SG,TH,VN",,,1175901,SKU700619,6413.91
house,Étui & Étagère,Porte de cuisine de salle de bains Porte-pendaison arrière Organisateur de crémaillère pour serviette de corbeille Étagère multifonctionnelle,11.99,19.99,USD,40,189,False,,"ID,MY,PH,SG,TH,VN",,,1177470,SKU649135,2266.11
house,Lampes de chevet,G4 2W 15COB LED Blanc chaud / Blanc pour lampe en cristal LED Spot,2.95,5.57,USD,47,0,False,,"ID,MY,PH,SG,TH,VN",White,white1,1000917,SKU288888,0.0
house,Sacs de stockage de voiture,Organisateur latéral de siège de voiture,5.99,13.99,USD,57,69,False,,"ID,MY,PH,SG,TH,VN",Noir,rouge,1002582,SKU159951,413.31
house,Housses de coussin,Chaussettes de Noël Ensemble de coussin de lancer Home Sofa Housse de coussin carrée,7.32,13.41,USD,45,45,False,,"ID,MY,PH,SG,TH,VN",#1,#2,1003577,SKU288038,329.40000000000003
house,Wine Stoppers,Bouchon de bouteille de vin en alliage de zinc Bouchon d&#39;étanchéité Champ Champ Champ Champ,8.76,13.91,USD,37,140,False,,"ID,MY,PH,SG,TH,VN",,,1006005,SKU301226,1226.3999999999999
house,Mangeoirs & Abreuvoirs,Parrot Drinker Feeder Arrosoir Plastique Avec Clip Pour Bird Aviary Budgie Cockatie,6.71,8.39,USD,20,48,False,,"ID,MY,PH,SG,TH,VN",,,986367,SKU247668,322.08
house,Jouets d'intelligence,32 Couleurs Polymer Clay Fimo Block Modélisation Moulage Sculpey DIY Toy 5 Tools,17.35,28.61,USD,39,416,False,,"PH,TH,VN",,,989593,SKU246628,7217.6
house,Wine Racks,55CM Porte-pendentifs porte-gobelets,27.43,47.94,USD,43,227,False,,"ID,MY,PH,SG,TH,VN",,,989862,SKU228354,6226.61
house,Lampes sur mur,Halloween Ctrouille Sorcière Lanterne Lampe Avec Lumière Sourire,10.99,21.99,USD,50,68,False,,"ID,MY,PH,SG,TH,VN",#1,#2,997601,SKU276682,747.32
house,Encenses & Encensoirs,Céramique en céramique noire faite à la main Fournisseur de brûleurs à encens Bénitier Coussin de refoulement Accueil Artisanat Ornements,10.99,17.99,USD,39,202,False,,"ID,MY,PH,SG,TH,VN",,,1141328,SKU541292,2219.98
house,Housses de Protection,"Trousse de premiers soins en plein air, outils de camping en plein air, Trousse d'outils de survie en cas d'urgence",28.99,50.99,USD,43,177,False,,"ID,MY,PH,SG,TH,VN",,,1143029,SKU639417,5131.23
house,Fonds de photo,Photographie de paillettes d'or de vinyle de 5x3FT,15.11,23.31,USD,35,88,False,,"ID,MY,PH,SG,TH,VN",,,1144013,SKU365402,1329.6799999999998
house,Tissus,Rose Flower Floral Collar Sew Patch Applique Badge Brodé Bust Dress Craft Sewing,7.99,13.99,USD,43,139,False,,"ID,MY,PH,SG,TH,VN",,,1147147,SKU473845,1110.6100000000001
house,Door Hardware & Locks,55x40mm 200kg Détecteur de métaux aimant en néodyme,43.99,86.99,USD,49,38,False,Effetool,TH,,,1148353,SKU593462,1671.6200000000001
house,Sacs de ligne & cosmétique,Large Clear Zipper Cosmétique Sac de maquillage en plastique Conteneurs de stockage Travel Portable Bins,12.99,22.99,USD,44,153,False,,"ID,MY,PH,SG,TH,VN",,,1149986,SKU652006,1987.47
house,Repair Parts & Accessories,HILDA Affûteuse de tronçonneuse,13.99,24.99,USD,44,63,False,HILDA,"ID,MY,PH,SG,TH,VN",,,1150452,SKU579511,881.37
house,Fonds de photo,5X7ft Valentine&#39;s Day Rose Wood Vinyl Photo Fond Photo Studio Backdrop,19.99,34.99,USD,43,68,False,,"ID,MY,PH,SG,TH,VN",,,1153760,SKU566543,1359.32
house,Encenses & Encensoirs,Montagne avec brûleur d'encens de chute d'eau,44.79,77.64,USD,42,242,False,,"ID,MY,PH,SG,TH,VN",,,1154574,SKU552139,10839.18
