category,subcategory,name,current_price,raw_price,currency,discount,likes_count,is_new,brand,codCountry,variation_0_color,variation_1_color,id,model,total_prices
accessories,Beanie Hat,Printed Lace Stitching Beanie Scarf Hat Dual-use Turban Cap,11.99,23.99,USD,50,41,False,,"ID,MY,PH,SG,TH,VN",Gray,Red,1677733,SKUF19153,491.59000000000003
accessories,Baseball Caps,Hommes femmes rue hip hop casquette de baseball dessin animé avion en plein air ombre casquette de baseball,10.99,15.99,USD,31,12,False,,"ID,MY,PH,SG,TH,VN",Yellow,White,1701892,SKUF45993,131.88
accessories,Chapeaux & Bonnets,Chapeau de soleil enfant Big-edge Outdoor Anti-UV ,14.99,29.99,USD,50,36,False,,"ID,MY,PH,SG,TH,VN",Black,Orange,1667386,SKUE95910,539.64
accessories,Beanie Hat,Chapeau élastique vintage en coton ethnique pour femme ,11.49,21.71,USD,47,82,False,,"ID,MY,PH,SG,TH,VN",Blue,Black,1669498,SKUE93185,942.1800000000001
accessories,Chapeaux & Bonnets,COLLROWN Couverture de protection solaire Face Visor Chapeau de pêche en plein air,13.99,26.99,USD,48,28,False,,"ID,MY,PH,SG,TH,VN",Dark Gray,Light Grey,1685067,SKUF31518,391.72
accessories,Cache-oreilles,Masque Sheild visage floral vintage,5.99,11.99,USD,50,66,False,,"ID,MY,PH,SG,TH,VN",,,1668211,SKUE94425,395.34000000000003
accessories,Bucket Hat,Chapeau mignon de chat de chapeau de modèle isolé de chat de coton,15.25,25.99,USD,41,78,False,,"ID,MY,PH,SG,TH,VN",Black,Khaki,1668909,SKUF06774,1189.5
accessories,Chapeaux & Bonnets,Sun Umbrella Fishing Umbrella Headband 30CM Plastic Hat,14.49,29.0,USD,50,21,False,,"ID,MY,PH,SG,TH,VN",Army Green,,1665960,SKUE77201,304.29
accessories,Baseball Caps,Dessin animé chat masque isolé chapeau coton quarantaine seau chapeau ,13.99,25.99,USD,46,32,False,,,Gray,Khaki,1674348,SKUF14180,447.68
accessories,Gants,Gants tactiques Escalade en plein air Gants antidérapants résistants à l'usure Formation Gants de moto d'équitation,27.99,43.99,USD,36,11,False,,"ID,MY,PH,SG,TH,VN",Black,Army Green,1692423,SKUF42051,307.89
accessories,Gants,Manches brodées ethniques florales pour femmes,15.99,29.99,USD,47,49,False,,"ID,MY,PH,SG,TH,VN",Rose,Blue,1682599,SKUF27728,783.51
accessories,Chapeaux & Bonnets,Casquette simple rétro en coton béret lavé pour hommes,13.99,26.99,USD,48,18,False,,"ID,MY,PH,SG,TH,VN",Light Blue,Black,1674367,SKUF04425,251.82
accessories,Chapeaux & Bonnets,Chapeau de béret assorti en coton pour hommes,12.99,25.99,USD,50,21,False,,"ID,MY,PH,SG,TH,VN",Yellow,,1690280,SKUF20920,272.79
accessories,Beanie Hat,Bonnet en coton ethnique motif chat vintage,12.49,22.49,USD,45,42,False,,"ID,MY,PH,SG,TH,VN",Black,White,1669507,SKUE92750,524.58
accessories,Beanie Hat,Thin Beanie Hat Solid Color Mesh Breathable HairBand Scarf Multifunctional,10.99,22.99,USD,52,17,False,,"ID,MY,PH,SG,TH,VN",Black,Pink,1677732,SKUF19140,186.83
accessories,Baseball Caps,Chapeaux de broderie de bande dessinée de chapeau de soleil de chapeau de baseball rétro pour extérieur,11.99,22.99,USD,48,6,False,,"ID,MY,PH,SG,TH,VN",Khaki,Black,1679047,SKUF23693,71.94
accessories,Beanie Hat,Hollow Breathable Beanie Hat Sunscreen Thin Scarf Hat Dual-use Cap,11.99,23.99,USD,50,47,False,,"ID,MY,PH,SG,TH,VN",Black,Coffee,1677734,SKUF19135,563.53
accessories,Flat Caps,Chapeau de vendeur de coton denim,16.68,30.75,USD,46,97,False,,"ID,MY,PH,SG,TH,VN",marron,Noir,1393793,SKUA85635,1617.96
accessories,Beanie Hat,Chapeaux tricotés décontractés à blocs de couleurs pour femmes,29.35,58.48,USD,50,289,False,,"ID,MY,PH,SG,TH,VN",,,1574409,SKUD63925,8482.15
accessories,Bucket Hat,Chapeau à Visière Anti-UV pour Protection Solaire,13.19,26.37,USD,50,923,False,Socofy-1,,Bleu ciel,Gris,1043756,SKU234195,12174.369999999999
accessories,Chapeaux & Bonnets,Casquette béret coton broderie lettre vintage,16.49,33.0,USD,50,29,False,,"ID,MY,PH,SG,TH,VN",Navy,Coffee,1635359,SKUE41365,478.21
accessories,Lunettes de lecture,Homme Verres Polarisées De Lunette Solaire Style Clip On UV400 Pour Conduire Et Pêcher,10.7,20.17,USD,47,267,False,,"ID,MY,PH,SG,TH,VN",# 01,# 02,1065741,SKU230509,2856.8999999999996
accessories,Lunettes de lecture,Lunettes de soleil polarisées noir UV400 pour hommes Lunettes de conduite,9.66,17.84,USD,46,208,False,,"ID,MY,PH,SG,TH,VN",,,944198,SKU155247,2009.28
accessories,Flat Caps,Bonnet Béret Lavage Denim,9.39,18.08,USD,48,103,False,,"ID,MY,PH,SG,TH,VN",marron,armée verte,1117225,SKU558886,967.1700000000001
accessories,Lunettes de lecture,Lunettes de lecture bicolores à cadre mince,9.06,17.09,USD,47,234,False,,"ID,MY,PH,SG,TH,VN",,,1533811,SKUC95699,2120.04
accessories,Chapeaux & Bonnets,Chapeau de soleil ajustable pliable en été,23.3,46.34,USD,50,121,False,,"ID,MY,PH,SG,TH,VN",kaki,Noir,1445036,SKUB55181,2819.3
accessories,Ceintures & Bretelles,Correcteur de posture orthopédique,19.33,38.46,USD,50,412,False,,"ID,MY,PH,SG,TH,VN",Noir,,1420156,SKUB30116,7963.959999999999
accessories,Foulards & Écharpes,Foulards en lin confort brodé femme,13.6,24.75,USD,45,144,False,,"ID,MY,PH,SG,TH,VN",Red,Gray,1593354,SKUD92864,1958.3999999999999
accessories,Chaussettes,Unisexe Classic Chaussettes tubulaires en coton à carreaux géométriques ,7.04,13.66,USD,49,124,False,,"ID,MY,PH,SG,TH,VN",,,1502175,SKUC45637,872.96
accessories,Lunettes de lecture,Lunettes de soleil UV400 vintage steampunk à verre miroir rond,14.02,27.08,USD,48,1115,False,,"ID,MY,TH",# 01,# 02,1145306,SKU640874,15632.3
accessories,Beanie Hat,Chapeau D'extérieur Respirant À Séchage Rapide Sueur Absorbée Foulard Style Pirate Pour Vélo Course Sport,15.38,28.78,USD,47,185,False,,"ID,MY,PH,SG,TH,VN",# 01,# 02,1170228,SKU695454,2845.3
accessories,Chapeaux & Bonnets,Casquettes Brimless Letter Embroidery Skulll Caps,15.22,31.42,USD,52,24,False,,"ID,MY,PH,SG,TH,VN",Green,Black,1613805,SKUE25249,365.28000000000003
accessories,Bucket Hat,"Chapeau de seau de protection pour femmes, chapeau large",14.61,27.65,USD,47,66,False,,"ID,MY,PH,SG,TH,VN",Khaki,Black,1516595,SKUB99514,964.26
accessories,Ceintures & Bretelles,Femmes Bohême Style Robe Accessoires Ceinture,12.22,22.84,USD,47,342,False,,"ID,MY,PH,SG,TH,VN",#1,# 2,1223354,SKU767388,4179.24
accessories,Phone Case,Cas de téléphone portable d'unité centrale d'unité centrale de couleur d'iPhone,16.15,30.5,USD,47,106,False,,"ID,MY,PH,SG,TH,VN",marron,Rose rouge,1429210,SKUB41218,1711.8999999999999
accessories,Ceintures & Bretelles,Soutien sportif aux épaules,13.16,24.81,USD,47,92,False,,"ID,MY,PH,SG,TH,VN",Gris,,1302243,SKU969206,1210.72
accessories,Beanie Hat,Bonnet respirant mince Soft,11.19,22.48,USD,50,101,False,,"ID,MY,PH,SG,TH,VN",Noir,blanc,1458013,SKUB68502,1130.19
accessories,Foulards & Écharpes,Écharpe longue 180cm à pois en broderie pour femme,15.35,31.32,USD,51,314,False,MEANBEAUTY,"ID,MY,PH,SG,TH,VN",armée verte,Bleu,1259070,SKU876764,4819.9
accessories,Flat Caps,Casquette plate motif camouflage en coton,12.5,25.35,USD,51,124,False,,"ID,MY,PH,SG,TH,VN",#1,#2,1231803,SKU817768,1550.0
accessories,Lunettes de lecture,Rivet Vintage gothique steampunk lunettes,12.34,22.97,USD,46,1000,False,,"ID,MY,TH",,,1130961,SKU578881,12340.0
accessories,Headband & Bandeaux,Imprimer Bandeau Cross Accessoires De Cheveux Extérieurs Cheveux Élastiques Bande Bandeau En Soie En Mousseline De Soie,3.99,7.99,USD,50,15,False,,"ID,MY,PH,SG,TH,VN",#01,#02,1694791,SKUF36736,59.85
accessories,Chaussettes & Collants,Sur les bas de genou,17.18,32.48,USD,47,859,False,,"ID,MY,PH,SG,TH,VN",Noir,blanc,1376902,SKUA66210,14757.619999999999
accessories,Chapeaux & Bonnets,Casquette plate en coton de haute qualité pour hommes,9.67,19.1,USD,49,21,False,,,Bleu foncé,Noir,1556297,SKUD36309,203.07
accessories,Flat Caps,Béret en coton,15.63,28.71,USD,46,49,False,,"ID,MY,PH,SG,TH,VN",kaki,Noir,1430991,SKUB43638,765.87
accessories,Ceintures & Bretelles,Ceintures extérieures à boucle coulissante,10.96,24.23,USD,55,89,False,,"ID,MY,PH,SG,TH,VN",blanc,marron,1278760,SKU910524,975.44
accessories,Ceintures & Bretelles,Femme Ceinture Elastique en PU Cuir avec Boucle Ardillon en Couleur Brun,16.4,28.66,USD,43,564,False,,"ID,MY,PH,SG,TH,VN",,,1064279,SKU429595,9249.599999999999
accessories,Lunettes,Unisexe Anti-fatigue Computer Mirror Lunettes Radiation Protection Blue Light Blocking Glasses,15.99,29.99,USD,47,34,False,,"ID,MY,PH,SG,TH,VN",White,Black,1685930,SKUF11161,543.66
accessories,Cache-oreilles & Masques,PM2.5 Joint 7 pièces Daisy PM2.5 Imprimé tournesol,21.49,43.0,USD,50,166,False,,"ID,MY,PH,SG,TH,VN",#01,#02,1659237,SKUE88697,3567.3399999999997
accessories,Ceintures & Bretelles,"Ceinture large en peau de saule diagonale pour femme, ceinture noire",14.61,27.57,USD,47,114,False,,"ID,MY,PH,SG,TH,VN",Black,,1529990,SKUC73581,1665.54
accessories,Chaussettes,5 paires de chaussettes intermédiaires en fibre de bambou de couleur aléatoire,13.05,26.09,USD,50,112,False,,"ID,MY,PH,SG,TH,VN",blanc,Noir,1304163,SKU969911,1461.6000000000001
accessories,Lunettes,Lunettes de soleil à haute définition,10.58,21.16,USD,50,615,False,,"ID,MY,PH,SG,TH,VN",#1,# 2,1298745,SKU949638,6506.7
accessories,Cache-oreilles & Masques,2pcs PM2.5 filtre antilope masques non jetables,18.49,34.68,USD,47,34,False,,"ID,MY,PH,SG,TH,VN",,,1665252,SKUE91974,628.66
accessories,Chapeaux & Bonnets,Chapeau de protection solaire extérieur vélo haut anti-ultraviolet vide,18.99,36.99,USD,49,11,False,,"ID,MY,PH,SG,TH,VN",Noir,Rose,1697033,SKUF46576,208.89
accessories,Baseball Caps,Casquette de baseball de broderie de dessin animé de cactus pour hommes et femmes,10.99,15.99,USD,31,8,False,,"ID,MY,PH,SG,TH,VN",Red,Blue,1701957,SKUF46024,87.92
accessories,Cache-oreilles,"Masque d'équitation extérieur d'été à séchage rapide, impression du cou ",4.99,9.99,USD,50,11,False,,"ID,MY,PH,SG,TH,VN",,,1675341,SKUF14016,54.89
accessories,Baseball Caps,Hommes et femmes broderie pentagramme dessin animé casquette de baseball casquette de couple,10.99,15.99,USD,31,11,False,,"ID,MY,PH,SG,TH,VN",Yellow,Khaki,1702046,SKUF46850,120.89
accessories,Beanie Hat,Chapeau de soleil décontracté Vogue,31.07,61.33,USD,49,78,False,,"ID,MY,PH,SG,TH,VN",Rose,Orange,1436219,SKUB47200,2423.46
accessories,Bucket Hat,Chapeau vintage imitation laine orné de fleur bob hiver en feutre,12.27,25.75,USD,52,1327,False,,"ID,MY,PH,SG,TH,VN",Rose rouge,royal Blue,1096628,SKU501876,16282.289999999999
accessories,Flat Caps,Béret ajustable,13.38,25.06,USD,47,110,False,,"ID,MY,PH,SG,TH,VN",Bleu,Noir,1291445,SKU948664,1471.8000000000002
accessories,Ceintures & Bretelles,125-130CM Homme Ceinture Business Cuir Véritable Courroie À Cuir De Seconde Couche Avec Boucle Automatique,22.57,43.05,USD,48,492,False,,"ID,MY,PH,SG,TH,VN",Noir,black1,1165881,SKU650106,11104.44
accessories,Bucket Hat,Bonnet en laine,13.22,25.4,USD,48,428,False,,"ID,MY,PH,SG,TH,VN",Noir,gris,1356945,SKUA37061,5658.16
accessories,Chapeaux & Bonnets,Imprimer Chapeau de soleil Housse anti-UV Face Top Hat vide,13.99,26.99,USD,48,21,False,,"ID,MY,PH,SG,TH,VN",Khaki,Pink,1674841,SKUF07065,293.79
accessories,Baseball Caps,Casquette Baseball Homme Femme Respirante en Coton,16.11,32.48,USD,50,269,False,,"ID,MY,PH,SG,TH,VN",Noir,Marine,1203978,SKU775244,4333.59
accessories,Chapeaux & Bonnets,Utilisation occasionnelle multifonctionnelle de Daul de collier d'écharpe de chapeau pour des hommes,13.32,25.7,USD,48,189,False,,"ID,MY,PH,SG,TH,VN",kaki,Noir,1245968,SKU803062,2517.48
accessories,Beanie Hat,Bonnet élastique couleur pure ,10.57,20.11,USD,47,200,False,,"ID,MY,TH",Beige,Marine,1015808,SKU300408,2114.0
accessories,Baseball Caps,"Casquette de baseball confortable, respirante et anti-transpiration pour l'extérieur",13.49,28.23,USD,52,12,False,,"ID,MY,PH,SG,TH,VN",Pink,Orange,1662350,SKUE75383,161.88
accessories,Chaussettes,Chaussettes rétro tout-assorties de style britannique Chaussettes en coton,5.99,9.99,USD,40,7,False,,"ID,MY,PH,SG,TH,VN",#01,#02,1713900,SKUF68394,41.93
accessories,Lunettes de lecture,Lunettes de lecture pour femme,18.22,34.93,USD,48,299,False,,"ID,MY,PH,SG,TH,VN",#1,,1312486,SKU972587,5447.78
accessories,Chapeaux & Bonnets,Chapeau plat en coton lavé pour hommes ,15.62,31.26,USD,50,47,False,,"ID,MY,PH,SG,TH,VN",Black,Navy,1623818,SKUD95888,734.14
accessories,Beanie Hat,Chapeau Respirant Recyclable Sueur Absorbée Foulard Pirate À Sport Vélo Escalade Extérieur Pour Homme,12.95,23.48,USD,45,67,False,,"ID,MY,PH,SG,TH,VN",# 01,# 02,1167272,SKU697541,867.65
accessories,Flat Caps,Bonnets littéraires décontractés vintage Casquettes plates respirantes,12.99,15.99,USD,19,4,False,,"ID,MY,PH,SG,TH,VN",Black,Green,1701677,SKUF45222,51.96
accessories,Ceintures & Bretelles,Ceintures creuses de cuir de première couche de femmes ceinture élastique de bouton en métal de corset de bout droit,18.8,34.82,USD,46,502,False,,"ID,MY,PH,SG,TH,VN",café,rouge,1143614,SKU637650,9437.6
accessories,Chaussettes,Chaussettes d'été pour hommes,5.44,10.02,USD,46,104,False,,"ID,MY,PH,SG,TH,VN",Noir,blanc,1172685,SKU684056,565.76
accessories,Sun Protection Sleeve,Mignon Motif Glace Soie Crème Solaire Voile Plein Visage Daisy Couverture Masque Visage,4.99,9.99,USD,50,9,False,,"ID,MY,PH,SG,TH,VN",#01,#02,1693406,SKUF39565,44.910000000000004
accessories,Straw Hats,Chapeau Vintage Jazz pour hommes,9.82,19.04,USD,48,42,False,,"ID,MY,PH,SG,TH,VN",kaki,Noir,1324545,SKU996538,412.44
accessories,Chaussettes & Collants,Bas-culottes en soie à fines bretelles extensibles doublées estivales,13.06,25.59,USD,49,84,False,,"ID,MY,PH,SG,TH,VN",blanc,Noir,1443768,SKUB61721,1097.04
accessories,Beanie Hat,Femmes chapeau foulard gants costume,13.98,34.24,USD,59,52,False,,,rouge,Noir,1354489,SKU800487,726.96
accessories,Lunettes,Lunettes de lecture pliables unisexes avec demi-monture en métal,18.78,44.56,USD,58,6,False,,"ID,MY,PH,SG,TH,VN",rouge,Violet,1402706,SKUB00782,112.68
accessories,Chaussettes & Collants,Chaussettes chaudes pour femmes Soft,7.06,16.15,USD,56,70,False,,"ID,MY,PH,SG,TH,VN",Noir,Gris foncé,1403320,SKUB03764,494.2
accessories,Beanie Hat,Bonnet femme en coton à rayures d'hiver,8.87,20.9,USD,58,29,False,,,Bleu,Rose,1405930,SKUB09772,257.22999999999996
accessories,Chaussettes,Ceinture de correction des orteils unisexe ,12.28,28.4,USD,57,16,False,,,Marine,,1411999,SKUB17792,196.48
accessories,Chaussettes & Collants,Chaussettes bateau respirantes en dentelle,5.96,14.02,USD,58,16,False,,"ID,MY,PH,SG,TH,VN",Noir,blanc,1413537,SKUB20445,95.36
accessories,Chaussettes & Collants,Chaussettes bateau en coton imprimé,5.63,12.63,USD,55,23,False,,"ID,MY,PH,SG,TH,VN",#1,#2,1413580,SKUB20461,129.49
accessories,Chaussettes & Collants,Coton mignon Soft chaussettes ,6.22,14.13,USD,56,27,False,,,#1,#2,1413591,SKUB20478,167.94
accessories,Chaussettes,Chaussettes chaudes en coton Colorful pour hommes,6.26,14.37,USD,56,19,False,,"ID,MY,PH,SG,TH,VN",blanc,Jaune,1417050,SKUB23761,118.94
accessories,Beanie Hat,Bonnet chaud en laine d'hiver ,13.46,32.93,USD,59,44,False,,"ID,MY,PH,SG,TH,VN",rouge,Noir,1381926,SKUA75268,592.24
accessories,Beanie Hat,Bonnet chaud en tricot de laine,10.49,25.23,USD,58,30,False,,,Bleu,kaki,1386016,SKUA81155,314.7
accessories,Chapeaux & Bonnets,Chapeau de pêcheur chaud en velours,14.98,36.48,USD,59,15,False,,"ID,MY,PH,SG,TH,VN",Noir,Beige,1386017,SKUA81154,224.70000000000002
accessories,Baseball Caps,Chapeau de baseball en velours chaud ,13.44,32.44,USD,59,11,False,,"ID,MY,PH,SG,TH,VN",Beige,Rose,1386090,SKUA81122,147.84
accessories,Chapeaux & Bonnets,Chapeau de pêcheur hiver chaud en laine,10.5,25.37,USD,59,20,False,,,Jaune,kaki,1386101,SKUA81116,210.0
accessories,Beanie Hat,Chapeau tricoté pour homme ,12.78,30.18,USD,58,4,False,,,kaki,gris,1387050,SKUA83199,51.12
accessories,Beanie Hat,Bonnet en laine tricotée,11.6,28.24,USD,59,16,False,,,rouge,kaki,1387457,SKUA83402,185.6
accessories,Beanie Hat,Bonnet unisexe en laine chaude,13.46,32.96,USD,59,9,False,,,Noir,Marine,1388217,SKUA83251,121.14000000000001
accessories,Chaussettes,Chaussettes longues de sports de plein air,11.26,26.14,USD,57,25,False,,,#1,#2,1391149,SKUA85431,281.5
accessories,Beanie Hat,Bonnet chaud en laine tricotée,21.65,51.53,USD,58,26,False,,,Noir,Gris,1392884,SKUA83245,562.9
accessories,Beanie Hat,Bonnet en velours Plus,8.99,20.71,USD,57,34,False,,"ID,MY,PH,SG,TH,VN",rouge,kaki,1395940,SKUA94015,305.66
accessories,Chapeaux & Bonnets,Chapeau de voyage brodé,14.7,34.35,USD,57,15,False,,"ID,MY,PH,SG,TH,VN",rouge,Bleu,1396099,SKUA65982,220.5
accessories,Beanie Hat,Bonnet unisexe en laine épaisse à rayures chaudes,9.98,23.29,USD,57,5,False,,"ID,MY,PH,SG,TH,VN",Noir,blanc,1397550,SKUA96342,49.900000000000006
accessories,Beanie Hat,Bonnet Femme Chaud Sauvage ,8.77,20.26,USD,57,14,False,,,kaki,Noir,1399146,SKUA82916,122.78
accessories,Phone Case,Étui simple pour téléphone iPhone Flamingo ,6.99,13.62,USD,49,66,False,,"ID,MY,PH,SG,TH,VN",vert,Rose,1428176,SKUB38629,461.34000000000003
